voca_id,word,system_dictionary,edit1_suggestions,meaning_count,example_count,legacy_books,admin_books,error_meaning_ids,placeholder_meaning_ids,reversed_example_ids,untagged_example_ids,meanings
35422,knucklebone,yes,,3,0,1,0,,,,,손가락관절의 뼈 / 지골 / 무릎 도가니
35447,suntain,no,sustain,1,0,1,0,,,,,볕에타기
35459,popcicle,no,,1,0,1,0,,,,,아이스케잌
35461,tebbybear,no,,1,0,1,0,,,,,아기곰인형
35463,skateboartsnake,no,,1,0,1,0,,,,,스케이트보드
35467,pencill,no,pencil|pennill,1,0,1,0,,,,,연필
35488,lioncub,no,,1,0,1,0,,,,,새끼사자
35494,attaintment,yes,,2,0,1,0,,,,,달성 / 도달
35502,coevolve,no,convolve|corevolve,1,0,2,0,,,,,공진화하다
35508,advergame,no,,1,0,1,0,,,,,광고 메시지와 영상이 담긴 웹 컴퓨터 게임
35531,dblivion,no,oblivion,1,0,1,0,,,,,망각
35572,frawn,yes,,1,0,1,0,,,,,화난
35599,overfulfill,no,,1,0,1,0,,,,,초과하여달성하다
35601,drdicated,no,,1,0,1,0,,,,,헌신하다
35602,takeawalk,no,,2,0,2,0,,,,,① 산책하다 ② 《구어》 갑자기 걸어나가다 / 퇴장하다; 파업에 들어가다
35624,loathful,yes,,3,0,3,0,,,,,마지못해 하는 / 꺼리는 / 싫은
35628,smallage,yes,,1,0,1,0,,,,,셀러리
35633,comeupto,no,,2,0,1,0,,,,,① ~에 달하다 ② ~에게 말을 걸다 ③ (질·양 따위가) ~와 비슷하다 / ~에 필적하다;[기대·기준 따위]에 어긋나지 않다
35636,putupwith,no,,2,0,1,0,,,,,~을 참다 / 참고 견디다
35637,nearathand,no,,1,0,1,0,,,,,가까이에; 머지않아
35638,takeintoaccount,no,,3,0,1,0,,,,,~을 고려하다 / 참작하다 / 계산에 넣다
35639,puttogether,no,,4,0,1,0,,,,,①[부분·요소]를 모으다 / 짜맞추다 / 구성하다;[손]을 합장하다 ② ~을 종합하다 / 합계하다; 편집하다 ③ ~을 결혼시키다
35641,indanger,no,endanger,1,0,1,0,,,,,위험에 직면해서; 위독해서
35642,allthetime,no,,2,0,1,0,,,,,① 그 동안 내내 ② 언제나 / 쉬지 않고
35643,makeadifference,no,,3,0,2,0,,,,,① 차별을 두다 ②변화를 가져오다 / 차이를 낳다 / 영향을 주다; 중요하다; 플러스[도움]가 되다
35644,setfree,no,,2,0,1,0,,,,,~을 자유의 몸이 되게 하다 / 해방[석방]하다
35646,pointto,no,,1,0,1,0,,,,,~을 지적하다; ~의 증거가 되다
35647,onceinawhile,no,,2,0,2,0,,,,,때때로 / 이따금
35648,gothrough,no,,8,0,1,0,,,,,① ~을 통과하다 / 빠져 나가다; ~에 스며들다 ② (법안 따위가) 의회를 통과하다 / 가결되다 ③[과정·수속 따위]를 마치다 / 밟다;[의식 따위]를 행하다; (협상·거래 따위가) 매듭지어지다 / 끝나다 ④ [고생 따위]를 경험하다 / 겪다 / ~에 견디다 ⑤  (세밀히) ~을 조사[검토 / 검사]하다 ⑥ ~을 다 써버리다; (옷·신발 따위가) 해지다 ⑦ (책이) 판을 거듭하다 ⑧ (신청·계획
35649,totellthetruth,no,,2,0,1,0,,,,,사실은 / 사실대로 말한다면
35651,neckandneck,no,,2,0,1,0,,,,,(경마에서) 목을 나란히 하여; 비등하게 / 엇비슷하게
35652,takeforgranted,no,,2,0,1,0,,,,,① ~을 당연한 일로[의문의 여지가 없다고] 생각하다 ②[소유물·권리 따위]를 당연한 일로 생각하고 돌보지 않다 / 경시하다
35654,inthosedays,no,,1,0,1,0,,,,,그 때[당시]는
35664,aknifeandfork,no,,1,0,1,0,,,,,(식사용의) 한 벌의 나이프와 포크; 식사
35671,ancester,no,ancestor,1,0,1,0,,,,,뜻이 없어요
35689,jeum,no,geum|jem|jerm|meum,1,0,1,0,,,,,지음
35691,tietogether,no,,2,0,1,0,,,,,(생각 따위가) 일치하다; ~을 묶다 / 강하게 결부시키다
35692,fewandfarbetween,no,,1,0,1,0,,,,,아주 드물게
35693,cannothelpbutdo,no,,1,0,1,0,,,,,~하지 않을 수 없었다.
35707,microangstrom,yes,,1,0,1,0,,,,,마이크로옹스트롬
35709,pedobaptist,yes,,1,0,1,0,,,,,유아 세례론자
35711,maryknoller,no,,1,0,1,0,,,,,메리놀 회원
35712,circumciser,yes,,2,0,2,0,,,,,포경 수술을 하는 사람 / 할례를 실시하는 사람
35714,bachelorism,yes,,3,0,1,0,,,,,독신 / 독신 생활 / 독신자 기질
35716,radiostrontium,no,,2,0,1,0,,,,,방사성 스트론튬 / 스트론튬 90
35731,expencive,no,expensive,1,0,1,0,,,,,비싼
35752,elvolve,no,evolve,1,0,1,0,,,,,진화하다
35792,enoughisenough,no,,1,0,1,0,,,,,《구어》 이제 됐다!; 그쯤 해둬
35794,noteven,no,,1,0,1,0,,,,,《美속어》 전연 ~아니다; ~조차 않다
35795,slimdown,no,,1,0,1,0,,,,,① (절식하여) 마르다 ② ~의 규모를 줄이다; (기업의) 경비를 절감하다
35796,justabout,no,,4,0,1,0,,,,,《구어》 ① (수사·형용사·과거분사 앞에서》 거의 / 그런 대로 / 간신히 ② 《강조: 명사·동사·형용사 앞에서》 틀림없이 / 확실히
35797,workoff,no,,5,0,1,0,,,,,① (운동을 해서)[군살 따위]를 빼다 / 없애다; (일해서) ~을 끝내다 / 마무르다 ②[분노 따위]를 발산하다 / 풀다 ③ (교묘하게) ~을 억지로 시키다[떠맡기다]; 《美구어》 《재귀용법으로》 ~을 가장하다 ④ (아픔 따위가) 차츰 가시다 / 없어지다
35798,notexactly,no,,1,0,1,0,,,,,① 《부분부정》 반드시[꼭] ~하지는 않다[~은 아니다] ② 《구어》 ~은 아니나[지만
35799,grinfromeartoear,no,,1,0,1,0,,,,,입을 쩍 벌리고 싱글싱글 웃다
35800,comealongway,no,,1,0,1,0,,,,,크게 발전[진보]하다; (사람이) 건강해지다; 출세하다
35801,beoneself,no,,2,0,1,0,,,,,① 정상이다 / 자제하다 ② 자연스럽게 거동하다
35802,goalong,no,,2,0,1,0,,,,,① 앞으로 나아가다 / 앞서가다 ② 《명령형으로》 그만둬; 꺼져; 어리석은 소리 마라
35803,toomuchofagoodthing,no,,3,0,1,0,,,,,(너무 고마워서 / 너무 좋아서) 곤혹스러운 일 / 난처한 일
35804,howcouldyoudo,no,,1,0,1,0,,,,,《구어》 어쩌면 그럴 수 있어[~할 수 있어]?
35805,justso,no,justo,2,0,1,0,,,,,① 바로 그대로 ② 깔끔히 치워져 ③ 신중하게 ④ 《접속사적》 ~이면 / ~조건으로
35810,paryer,no,parer|parker|parser|parter|payer|prayer|pryer,2,0,1,0,,,,,기도문구 / 기도
35817,depollute,no,repollute,1,0,2,0,,,,,…의 오염을 제거하다
35830,tummyache,no,,2,0,3,0,,,,,배아픔 / 복통
35833,sweather,no,aweather|sheather|swather|sweater|weather,1,0,1,0,,,,,스웨터
35834,slove,no,clove|glove|love|scove|shove|slave|slive|sloe|sloke|slone|slope|slote|sloven|solve|stove,1,0,1,0,,,,,풀다
35835,staduim,no,stadium,1,0,1,0,,,,,경기장
35836,skycraper,no,skyscraper,1,0,1,0,,,,,초고층 빌딩
35837,immerge,yes,,3,1,5,0,,,,,뛰어들다 / 가라앉다 / 사라지다
35839,floatel,no,floater,1,0,1,0,,,,,수상 호텔
35841,antifriction,yes,,3,0,1,0,,,,,감마재 / 감마의 / 윤활재
35842,poeticism,yes,,2,0,1,0,,,,,시적 어법 / 고풍스러운 표현
35854,shrimpboat,no,,2,0,1,0,,,,,슈림프보트 / 새우잡이 어선
35857,resitance,no,hesitance|resistance,1,0,1,0,,,,,저항
35879,chickabiddy,yes,,3,0,1,0,,,,,아기 / 병아리 / 귀여운 아이
35883,leaptoonesfeet,no,,2,0,1,0,,,,,(기뻐·놀라) 뛰어오르다 / 벌떡 일어서다
35884,inthecourseoftime,no,,2,0,1,0,,,,,머지않아 / 이윽고
35886,underthecoverof,no,,3,0,1,0,,,,,① ~의 엄호 아래 / (어둠 따위)를 틈타서 ② ~을 핑계 삼아 / (병 따위)를 빙자하여
35887,withrespectto,no,,1,0,1,0,,,,,① ~에 관해서는 ② 《말 머리에서》 ~에게 실례입니다만
35890,swearat,no,,1,0,1,0,,,,,① ~을 욕하다
35893,breakinto,no,,3,0,2,0,,,,,① ~에 침입하다 / 밀고 들어가다 ②[이야기 따위]를 가로막다 / 방해하다 ③ 갑자기 ~하(기 시작하)다 ④[직업·분야 따위]에 일자리를 얻다[진출하다] ⑤[비상용 물자]에 손을 대다 ⑥ ~를 파먹다[파고들다
35894,quiteabit,no,,1,0,1,0,,,,,《구어》 꽤 많은; 상당히
35896,expectative,yes,,3,0,1,0,,,,,기대의 / 예기되는 것 / 바라는
35897,lookforward,no,,1,0,1,0,,,,,앞쪽을 보다; 앞날을 생각하다
35900,littery,yes,,3,0,1,0,,,,,난잡한 / 어질러진 / 어질러 놓은
35903,gointo,no,,3,0,1,0,,,,,① ~을 조사하다; ~을 연구하다 ②[어떤 직업 따위]에 들어가다 ③[어떤 장소]에 들어가다; (출입구 따위가) ~으로 통하다; ~에 포함되다 ④ [어떤 상태]로 되다 ⑤  ~에 참가하다 ⑥ ~에 언급하다 ⑦ ~을 입다[신다] / ~차림을 하다; (몸의 부분이)[옷 따위]에 꼭 맞다 ⑧[행동 따위]를 시작하다 / ~한 태도를 취하다 ⑨[나무·벽 따위]에 충돌하다
35908,takeon,no,taken,6,0,1,0,,,,,①[일 따위]를 떠맡다 ② ~을 고용하다 ③ (경기 따위에서) ~을 상대로 하다 ④[형태·성질·태도 따위]를 취하다 / ~인 체하다 / [형세]를 드러내다 ⑤[살 따위]를 붙이다 ⑥ ~에 감염되다 ⑦ (탈것이)[사람]을 태우다 / [짐]을 싣다 ⑧ 《구어》 떠들어 대다 / 흥분하다 / 화내다 ⑨ 《구어》 인기를 얻다
35909,inarms,no,inarm,1,0,1,0,,,,,무장을 하고[하여
35910,tradein,no,,1,0,1,0,,,,,① 장사하다 ② ~을 웃돈을 주고 신품과 바꾸다
35914,goafter,no,grafter,2,0,1,0,,,,,《구어》 ~을 구하다 / 얻으려 하다;[여자 등]의 꽁무니를 쫓아다니다;[범인 따위]를 추적하다
35915,gostraight,no,costraight,1,0,1,0,,,,,(출감 후) 착실하게 살다
35916,byfar,no,,2,0,1,0,,,,,훨씬 / 단연; 분명히
35917,bynow,no,,1,0,1,0,,,,,지금쯤은 이미; 이제
35919,teamupwith,no,,1,0,1,0,,,,,~와 협동[협력]하다
35920,speakof,no,,1,0,1,0,,,,,① ~에 관하여 말[평]하다 ② ~이라는 말[용어]을 쓰다
35922,puttouse,no,,2,0,1,0,,,,,~을 사용하다 / 이용하다
35928,pushaside,no,,1,0,1,0,,,,,~을 치우다[제쳐 놓다]; ~을 따로 떼어[남겨] 두다
35934,insuccession,no,,2,0,1,0,,,,,잇달아 / 계속하여
35935,inunison,no,,3,0,1,0,,,,,① 일치하여 / 조화되어 ② 제창으로 / 제주(齊奏)로
35959,quadrumana,yes,,1,0,1,0,,,,,사수류
35962,markout,no,,3,0,1,0,,,,,① ~을 구획[설계 / 계획]하다 / 가르다 ② ~을 선으로 지우다
35975,outspeak,yes,,3,0,2,0,,,,,…을 말로 이기다 / …보다 길게 말하다 / 분명히 의견을 말하다
35980,connation,yes,,2,0,1,0,,,,,선천적 합착 / 합착
35981,secretomotor,yes,,1,0,1,0,,,,,분비촉진
35989,hemolyze,yes,,2,0,1,0,,,,,용혈시키다 / 용혈하다
36005,asthema,no,anthema|asthma,1,0,1,0,,,,,천식
36011,clanhouse,no,,1,0,1,0,,,,,씨족회관
36013,devot,no,depot|devon|devote|devout|devow|divot,3,1,2,0,,,,,귀의자 / 디보트 / 골프채에 뜯기거나 한 잔디 조각
36023,thousnad,no,thousand,1,0,1,0,,,,,천(1000)
36032,doucument,no,document,1,0,1,0,,,,,서류
36040,anthrophobia,no,anthophobia,1,0,2,0,,,,,대인 공포증
36047,inrows,no,,1,0,1,0,,,,,여러 줄로 서서
36048,imhabitant,no,inhabitant,1,0,1,0,,,,,주민
36049,meteorist,yes,,1,0,1,0,,,,,유성 연구가
36088,inferrer,yes,,2,0,3,0,,,,,추측자 / 추론자
36117,offort,no,effort,1,0,1,0,,,,,노력
36181,binocle,yes,,1,0,2,0,,,,,쌍안경
36185,wrappage,yes,,3,0,1,0,,,,,포장지 / 몸에 감듯이 하여 입는 의류 / 포장
36203,crosssectional,no,,2,0,4,0,,,,,횡단면의 / 단면도의
36209,contrastable,yes,,1,0,1,0,,,,,대조할 수 있는
36220,linguisitic,no,linguistic,1,0,1,0,,,,,언어(학)의
36221,unhibited,no,unhabited,1,0,1,0,,,,,아무 제약을 받지 않는
36237,acclimatizable,yes,,1,0,1,0,,,,,적응할 수 있는
36261,igool,no,gool,1,0,1,0,,,,,이글루
36262,influeince,no,influence,1,0,1,0,,,,,영향
36263,cunfuse,no,confuse,1,0,1,0,,,,,못알아듯다
36266,kerchoo,yes,,1,0,1,0,,,,,에취
36270,gunpower,yes,,2,0,3,0,,,,,포격 능력 / 화력
36284,unexceptionally,yes,,2,0,1,0,,,,,예외없이 / 모두
36286,Urud,no,furud|rud|urd|urdu|uru|urus,1,0,1,0,,,,,우르드어
36289,stsrving,no,,1,0,1,0,,,,,굶어죽다
36301,sackless,yes,,3,0,1,0,,,,,마음이 약한 / 죄 없는 / 의지가 박약한
36304,lsraelit,no,,1,0,1,0,,,,,이스라엘자손
36314,forwhy,no,forthy,3,0,1,0,,,,,왜 / 왜냐하면 / 무엇 때문에
36316,noncommitment,no,,1,0,1,0,,,,,언질을 주지 않음
36333,blave,no,blade|blae|blake|blame|blare|blase|blate|blaver|blaze|brave|clave|lave|slave,1,0,1,0,,,,,나팔]울려 퍼지다
36340,anphibian,no,amphibian,1,0,1,0,,,,,양서동물
36353,pentaprism,no,,2,0,1,0,,,,,펜타 프리즘 / 5각 프리즘
36355,beamsplitting,no,,1,0,1,0,,,,,반투명의 광선분리 박막
36357,entended,no,extended|intended|untended,1,0,1,0,,,,,장기간에 걸친
36364,overfulfil,no,,2,0,1,0,,,,,표준 이상으로 이행하다 / 지정 기일 이전에 완료하다
36453,ecotour,no,,1,0,1,0,,,,,에코 투어
36486,sendbag,no,sandbag,1,0,1,0,,,,,모래가방
36487,creaditcard,no,,1,0,1,0,,,,,신용카드
36503,firewokrs,no,,1,0,1,0,,,,,불꽃놀이
36509,hardworked,no,,3,0,1,0,,,,,혹사당하는 / 피로한 / 낡은
36538,vittle,no,kittle|little|tittle,3,0,1,0,,,,,식량을 적재하다 / 식량 / 식량을 공급하다
36574,peculair,no,peculiar,3,0,1,0,,,,,이상한[기이한] / 특이한 / 약간 아픈
36584,retuse,yes,,1,0,2,0,,,,,약간 오목한
36631,antiarthritic,yes,,3,0,1,0,,,,,항관절염의 / 항관절염약 / 관절염을 경감하는
36635,sapogenin,yes,,2,0,1,0,,,,,사포게닌 / 트리테르펜에 속하는 것과 스테로이드에 속하는 것이 있으며
36638,frostless,yes,,2,0,1,0,,,,,서리가 없는 / 상해가 없는
36658,underfeed,yes,,3,1,2,0,,,,,…에 대하여 충분한 음식을 주지 않다 / 절식하다 / 연료를 밑에서 공급하다
36661,broddle,no,proddle,2,0,1,0,,,,,찌르다 / 꿰뚫다
36695,coreplot,no,,1,0,1,0,,,,,주요 줄거리
36700,cohension,no,cohesion,1,0,1,0,,,,,결속
36701,expentancy,no,expectancy,1,0,1,0,,,,,연장
36703,gritch,no,critch|grinch|grith|grutch|pritch,2,0,2,0,,,,,불평하다 / 불평하는 사람
36720,unblink,no,sunblink|unblind|unlink,1,0,1,0,,,,,눈을 깜박이지 않다
36729,freshblown,no,,1,0,1,0,,,,,막 피어난
36730,enring,yes,,2,0,1,0,,,,,…을 둘러싸다 / …에게 반지를 끼워주다
36739,bestead,yes,,3,0,2,0,,,,,…을 돕다 / 처지에 있는 / …을 이롭게 하다
36740,bespread,yes,,3,0,1,0,,,,,…을 덮다 / …에 온통 퍼지게 하다 / 펼치다
36741,begird,yes,,3,0,1,0,,,,,…을 두르다 / …을 둘러싸다 / 에워싸다
36742,fromplacetoplace,no,,2,0,1,0,,,,,이곳저곳 / 이리저리
36744,enwind,yes,,3,0,1,0,,,,,…에 감기다 / 달라붙다 / 휘감기다
36745,countbeans,no,,1,0,1,0,,,,,《美구어》 숫자[머릿수]만을 따지다[중시하다]; 숫자로 먹고 살다
36746,countagainst,no,,1,0,1,0,,,,,(실패 따위가[를]) ~에게 불리해지다[하다고 생각하다
36747,chooseup,no,,2,0,1,0,,,,,《구어》 ① 선수를 선발하다 / 팀을 구성하다 ② (선수를 뽑아)[팀·편 따위]를 만들다
36748,choosesides,no,,1,0,1,0,,,,,(경기 따위에서) 편을 짜다
36749,chooseoff,no,,1,0,1,0,,,,,《美속어》 싸움을 걸다
36750,choosehow,no,,1,0,1,0,,,,,《英구어》 좋아하든 좋아하지 않든 간에
36751,chanceitoronesluck,no,,1,0,1,0,,,,,운수를 시험해 보다
36753,seatoneself,no,,2,0,1,0,,,,,착석하다 / 앉다
36754,moreandmore,no,,2,0,1,0,,,,,점점 더 / 더욱더
36755,gooutofonesmind,no,,2,0,1,0,,,,,미치다 / 발광하다
36756,bemyfriend,no,,2,0,1,0,,,,,사이좋게 지내자 / 함께 놀자
36758,pullinto,no,,2,0,1,0,,,,,~에 도착하다 / (열차가) 역에 들어오다; (호텔 따위에) 들다
36759,calloff,no,,2,0,1,0,,,,,① ~을 세다 / 차례로 소리내어 읽다 ② 《구어》[계획]을 중지하다;[약속·예약 따위]를 취소하다; ~을 포기하다
36760,onfoot,no,,3,0,1,0,,,,,① 걸어서 / 도보로 ② (계획 따위가) 착수되어 / 진행중에 ③ 《美구어》 (소 따위가) 산 채로
36761,talkto,no,taluto,2,0,1,0,,,,,① ~에게 말을 걸다 ② 《구어》 ~을 꾸짖다 / 비난하다 ③ 《美》[여성]에게 구애[구혼]하다
36764,headcloth,yes,,1,0,1,0,,,,,머리에 감는 천
36766,thinkout,no,,2,0,1,0,,,,,~을 생각해 내다 / 안출하다
36772,outofdate,no,,2,0,1,0,,,,,《서술용법》 구식의[으로] / 시대에 뒤진[뒤져]; 무효의[로
36774,allkindsof,no,,3,0,1,0,,,,,《복수취급》 모든 종류의 / 온갖; 많은 / 다량의
36795,rightdown,no,,3,0,1,0,,,,,《구어》 솔직하게 / 사실대로; 아주 / 완전히
36796,ashpit,yes,,1,0,1,0,,,,,재 괴는 곳
36798,foolwith,no,,1,0,1,0,,,,,《구어》[위험물 따위]를 가지고 놀다;[남]과 놀이삼아 어울리다
36802,mapout,no,apout|mahout,3,0,1,0,,,,,① (지도에) 정밀하게 표시하다 ②[국가]를 지역으로 나누다 ③ (계획을) 면밀히 짜다 / 입안하다 / 기획하다
36807,interfuse,yes,,3,0,1,0,,,,,…에 침투시키다 / 스며들다 / …을 섞다
36808,inthatcase,no,,2,0,1,0,,,,,그 경우는 / 그렇다면
36809,lookthrough,no,,2,0,1,0,,,,,① ~을 통하여 보다 ② ~을 대강 보다 ③[마음·계략 따위]를 간파하다 / 꿰뚫어보다 ④ ~을 샅샅이 조사하다 ⑤ (감정 따위가) ~을 통해 보이다 ⑥ ~을 보고도 안 본 척하다
36810,comeupwith,no,,7,0,1,0,,,,,① ~에 다가가다 / 따라가다 / 따라잡다 ② 《美》[필요한 물건]을 공급하다 / 주다 / 산출하다 ③ ~을 제안하다 / [어떤 생각]을 꺼내다; ~이 생각나다 / 떠오르다 ④ ~을 발견하다
36811,payfor,no,payor,2,0,1,0,,,,,① 대금을 지불하다; 빚을 갚다 ②[손해 따위]를 입다; 보복당하다 / 벌을 받다
36812,incaseof,no,,2,0,1,0,,,,,① (보통 글머리에서) ~의 경우에는 / ~이 일어나면 ② (보통 문미에서) ~에 대비하여
36813,keepdown,no,,3,0,1,0,,,,,①[반란 따위]를 진압하다 ②[감정·경비·임금·인구 등]을 억제하다 / ~을 참다 ④[잡초·해충 따위]를 자라지 않게 하다 ④[남]의 향상을 방해하다;[사람·국가 따위]를 억압하다 ⑤ (들키지 않게) 몸을 낮추다 ⑥ (바람이) 자다 / 잠잠해지다
36817,settlein,no,,3,0,1,0,,,,,이사하다 / 거처를 정하다 / 안정(安定)하다[시키다
36818,leaveout,no,,3,0,1,0,,,,,① ~을 빼다 / 생략하다; 삭제하다 ② ~을 고려치 않다 / 무시하다 ③ 나간[내놓은] 채 내버려두다 ④ 《美중·남부》 출발하다; 《방언》 (수업 따위를) 끝마치다
36819,startover,no,,2,0,1,0,,,,,다시 시작하다 / [남]에게 다시 시작하게 하다
36820,headoff,no,leadoff,2,0,1,0,,,,,일의 진전 따위]를 가로막다 / 저지하다
36824,recipience,yes,,3,0,1,0,,,,,수령 / 수용 / 감수성
36825,resharpen,yes,,2,0,1,0,,,,,다시 날카롭게 하다 / 다시 벼리다
36828,beapttodo,no,,2,0,1,0,,,,,~하는 경향이 있다 / ~하기 쉽다; 《美구어》 ~할 것 같다
36830,tobesure,no,,3,0,1,0,,,,,① 틀림없이 / 물론; 과연 / 사실 ② 《감탄사적》 어머나! 저런!
36832,jumpahead,no,,1,0,1,0,,,,,남에게 패스하면서 앞으로 나아가다
36836,bymeansof,no,,3,0,1,0,,,,,~에 의하여 / ~을 써서 / ~으로
36837,owingto,no,,2,0,1,0,,,,,① 《서술》 ~에 의한 / ~에 기인하는 ② 《전치사구로서》 ~때문에
36838,becauseof,no,,2,0,1,0,,,,,~때문에 / ~의 이유로
36839,asfor,no,asor|astor,2,0,1,0,,,,,~에 관해서는 / ~은 어떤가 하면
36840,attheriskof,no,,2,0,1,0,,,,,~의 위험을 무릅쓰고 / ~을 희생하여
36842,drawtogether,no,,1,0,1,0,,,,,① 한데 모으다[모이다]; ~을 단결[협력]시키다 ②(의견 따위가) 일치하다
36844,pushoff,no,,2,0,1,0,,,,,① ~을 밀어내다 ② (배가) 기슭을 떠나다 ③ 《구어》 떠나다 / 출발하다; 《명령형으로》 썩 꺼져!
36845,carrythrough,no,,5,0,1,0,,,,,① ~을 완성하다 / 성취하다 ②[어려운 입장에 있는 사람]을 끝까지 지원하다 / 뚫고 나가게 하다 ③ 일관하다 / 지속하다;[계획 따위]를 수행하다 / 실현하다
36849,polydrug,no,,1,0,1,0,,,,,다종류의 마약 사용에 관한
36850,bogdown,no,,2,0,1,0,,,,,① 가라앉다 ②늪[수렁]에 빠지다 / 꼼짝 못하게 되다
36862,depollution,no,,1,0,2,0,,,,,오염 제거
36869,contexture,yes,,3,0,2,0,,,,,조직 / 구조 / 구성
36871,outfly,yes,,3,0,1,0,,,,,…보다 빨리 날다 / 멀리 날다 / 날아 나오다
36883,respirometer,yes,,1,0,1,0,,,,,호흡계
36884,hoarsen,yes,,3,0,1,0,,,,,쉬게 하다 / 목쉬게 하다 / 쉬다
36920,self-pity,yes,,1,0,1,0,,,,,자기 연민
36928,transation,no,transaction|transition|translation,1,0,1,0,,,,,업무처리
